NEGERI,KATEGORI,kodPAR,namaPAR,kodDUN,namaDUN,KODLOKALITI,KOD AND DM ,NAMA DAERAH MENGUNDI,TEMPAT MENGUNDI,SALURAN,KERTAS UNDI DALAM TONG UNDI,UNDI BAIK,UNDI ROSAK,UNDI TIDAK DILETAK BALIK,BN,BN_CALON,BN_VOTE,PR_1,PR_1_CALON,PR_1_VOTE,PR_2,PR_2_CALON,PR_2_VOTE,OTHER1,OTHER1_CALON,OTHER1_VOTE,OTHER2,OTHER2_CALON,OTHER2_VOTE,OTHER3,OTHER3_CALON,OTHER3_VOTE,OTHER4,OTHER4_CALON,OTHER4_VOTE,OTHER5,OTHER5_CALON,OTHER5_VOTE
PAHANG,UNDI BIASA,P084,PAYA BESAR,N17,SUNGAI LEMBING,084/17/03,FELDA BUKIT SAGU 084/17/03,FELDA BUKIT SAGU,SEK. KEB. LKTP BUKIT SAGU 1,,2671,2643,28,0,UMNO,MD SOHAIMI BIN MOHAMED SHAH,1787,PAS,SULAIMAN BIN MD DERUS,856,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N17,SUNGAI LEMBING,084/17/04,FELDA BUKIT KUANTAN 084/17/04,FELDA BUKIT KUANTAN,SEK. KEB. LKTP BUKIT KUANTAN,,1762,1742,20,0,UMNO,MD SOHAIMI BIN MOHAMED SHAH,1132,PAS,SULAIMAN BIN MD DERUS,610,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N17,SUNGAI LEMBING,084/17/05,FELDA BUKIT GOH 084/17/05,FELDA BUKIT GOH,SEK. MEN. KEB. BUKIT GOH,,2953,2925,28,0,UMNO,MD SOHAIMI BIN MOHAMED SHAH,1940,PAS,SULAIMAN BIN MD DERUS,985,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N17,SUNGAI LEMBING,084/17/06,BUKIT KUIN 084/17/06,BUKIT KUIN,SEK. KEB. BUKIT KUIN,,972,947,25,0,UMNO,MD SOHAIMI BIN MOHAMED SHAH,552,PAS,SULAIMAN BIN MD DERUS,395,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N17,SUNGAI LEMBING,084/17/07,PEKAN SUNGAI LEMBING 084/17/07,PEKAN SUNGAI LEMBING,SEK. MEN. KEB. SUNGAI LEMBING,,1966,1930,36,0,UMNO,MD SOHAIMI BIN MOHAMED SHAH,736,PAS,SULAIMAN BIN MD DERUS,1194,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P084,PAYA BESAR,N17,SUNGAI LEMBING,084/17/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,138,102,5,31,UMNO,MD SOHAIMI BIN MOHAMED SHAH,72,PAS,SULAIMAN BIN MD DERUS,30,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N18,LEPAR,084/18/01,FELDA LEPAR UTARA SATU 084/18/01,FELDA LEPAR UTARA SATU,SEK. MEN. KEB. LEPAR UTARA,,1869,1821,48,0,UMNO,MOHD SHOHAIMI BIN JUSOH,1394,PKR,JEFRI JAAFAR BIN TUKEMIN,425,,,0,BEBAS,KAMAR ZAMAN BIN MOHAMED YUNUS,2,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N18,LEPAR,084/18/02,PAYA BUNGOR 084/18/02,PAYA BUNGOR,SEK. KEB. PAYABUNGOR,,1060,1025,35,0,UMNO,MOHD SHOHAIMI BIN JUSOH,812,PKR,JEFRI JAAFAR BIN TUKEMIN,205,,,0,BEBAS,KAMAR ZAMAN BIN MOHAMED YUNUS,8,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N18,LEPAR,084/18/03,MAHKOTAJAYA 084/18/03,MAHKOTAJAYA,SEK. KEB. SERI MAHKOTA,,2599,2576,21,2,UMNO,MOHD SHOHAIMI BIN JUSOH,1441,PKR,JEFRI JAAFAR BIN TUKEMIN,1129,,,0,BEBAS,KAMAR ZAMAN BIN MOHAMED YUNUS,6,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N18,LEPAR,084/18/04,SERI FAJAR 084/18/04,SERI FAJAR,SEK. KEB. GAMBANG,,495,487,8,0,UMNO,MOHD SHOHAIMI BIN JUSOH,378,PKR,JEFRI JAAFAR BIN TUKEMIN,100,,,0,BEBAS,KAMAR ZAMAN BIN MOHAMED YUNUS,9,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N18,LEPAR,084/18/05,GAMBANG 084/18/05,GAMBANG,SEK. JENIS KEB. (C) GAMBANG,,1685,1655,30,0,UMNO,MOHD SHOHAIMI BIN JUSOH,436,PKR,JEFRI JAAFAR BIN TUKEMIN,1213,,,0,BEBAS,KAMAR ZAMAN BIN MOHAMED YUNUS,6,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N18,LEPAR,084/18/06,JALAN BESAR 084/18/06,JALAN BESAR,DEWAN ORANG RAMAI GAMBANG,,280,274,6,0,UMNO,MOHD SHOHAIMI BIN JUSOH,94,PKR,JEFRI JAAFAR BIN TUKEMIN,179,,,0,BEBAS,KAMAR ZAMAN BIN MOHAMED YUNUS,1,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N18,LEPAR,084/18/07,FELDA LEPAR HILIR SATU 084/18/07,FELDA LEPAR HILIR SATU,SEK. KEB. LKTP LEPAR HILIR 1,,1894,1856,35,3,UMNO,MOHD SHOHAIMI BIN JUSOH,1428,PKR,JEFRI JAAFAR BIN TUKEMIN,405,,,0,BEBAS,KAMAR ZAMAN BIN MOHAMED YUNUS,23,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N18,LEPAR,084/18/08,FELDA LEPAR HILIR DUA 084/18/08,FELDA LEPAR HILIR DUA,SEK. KEB. LKTP LEPAR HILIR 2,,1256,1236,20,0,UMNO,MOHD SHOHAIMI BIN JUSOH,909,PKR,JEFRI JAAFAR BIN TUKEMIN,322,,,0,BEBAS,KAMAR ZAMAN BIN MOHAMED YUNUS,5,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N18,LEPAR,084/18/09,FELDA LEPAR HILIRTIGA 084/18/09,FELDA LEPAR HILIRTIGA,SEK. KEB. LKTP LEPAR HILIR 3,,1385,1372,13,0,UMNO,MOHD SHOHAIMI BIN JUSOH,1052,PKR,JEFRI JAAFAR BIN TUKEMIN,315,,,0,BEBAS,KAMAR ZAMAN BIN MOHAMED YUNUS,5,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P084,PAYA BESAR,N18,LEPAR,084/18/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,112,91,3,18,UMNO,MOHD SHOHAIMI BIN JUSOH,78,PKR,JEFRI JAAFAR BIN TUKEMIN,13,,,0,BEBAS,KAMAR ZAMAN BIN MOHAMED YUNUS,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N19,PANCHING,084/19/01,KAMPUNG PANCHING 084/19/01,KAMPUNG PANCHING,SEK. KEB. PANCHING,,1366,1337,29,0,UMNO,MOHD ZAILI BIN BESAR,811,PAS,YUSOF BIN EMBONG,526,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N19,PANCHING,084/19/02,FELDA SUNGAI PANCHING UTARA 084/19/02,FELDA SUNGAI PANCHING UTARA,SEK. KEB. LKTP SUNGAI PANCHING UTARA,,1554,1540,14,0,UMNO,MOHD ZAILI BIN BESAR,976,PAS,YUSOF BIN EMBONG,564,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N19,PANCHING,084/19/03,FELDA SUNGAI PANCHING TIMUR 084/19/03,FELDA SUNGAI PANCHING TIMUR,SEK. KEB. LKTP SUNGAI PANCHING TIMUR,,1568,1551,17,0,UMNO,MOHD ZAILI BIN BESAR,1029,PAS,YUSOF BIN EMBONG,522,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N19,PANCHING,084/19/04,KAMPUNG PERMATANG BADAK 084/19/04,KAMPUNG PERMATANG BADAK,SEK. KEB. PERMATANG BADAK,,1977,1958,18,1,UMNO,MOHD ZAILI BIN BESAR,1002,PAS,YUSOF BIN EMBONG,956,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N19,PANCHING,084/19/05,FELDA SUNGAI PANCHING SELATAN 084/19/05,FELDA SUNGAI PANCHING SELATAN,SEK. KEB. LKTP SUNGAI PANCHING SELATAN,,1227,1220,6,1,UMNO,MOHD ZAILI BIN BESAR,825,PAS,YUSOF BIN EMBONG,395,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N19,PANCHING,084/19/06,TAMAN TAS 084/19/06,TAMAN TAS,SEK. MEN. KEB. PANDAN,,3052,3014,37,1,UMNO,MOHD ZAILI BIN BESAR,1146,PAS,YUSOF BIN EMBONG,1868,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N19,PANCHING,084/19/07,PANDAN PERMAI 084/19/07,PANDAN PERMAI,SEK. KEB. PANDAN,,3154,3128,26,0,UMNO,MOHD ZAILI BIN BESAR,1571,PAS,YUSOF BIN EMBONG,1557,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N19,PANCHING,084/19/08,BUKIT RANGIN 084/19/08,BUKIT RANGIN,SEK. MEN. KEB. BUKIT RANGIN,,2318,2311,7,0,UMNO,MOHD ZAILI BIN BESAR,1140,PAS,YUSOF BIN EMBONG,1171,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P084,PAYA BESAR,N19,PANCHING,084/19/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,290,219,7,64,UMNO,MOHD ZAILI BIN BESAR,157,PAS,YUSOF BIN EMBONG,62,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N20,PULAU MANIS,085/20/01,SERI MAHKOTA 085/20/01,SERI MAHKOTA,SEK. KEB. WIRA,,524,519,5,0,UMNO,KHAIRUDDIN BIN MAHMUD,312,PAS,OTHMAN BIN BAKAR,207,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N20,PULAU MANIS,085/20/02,JAYA GADING 085/20/02,JAYA GADING,SEK. KEB. JAYA GADING,,2490,2456,34,0,UMNO,KHAIRUDDIN BIN MAHMUD,1275,PAS,OTHMAN BIN BAKAR,1181,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N20,PULAU MANIS,085/20/03,KAMPUNG SERI DAMAI 085/20/03,KAMPUNG SERI DAMAI,SEK. MEN. KEB. SERI DAMAI,,2152,2124,28,0,UMNO,KHAIRUDDIN BIN MAHMUD,1145,PAS,OTHMAN BIN BAKAR,979,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N20,PULAU MANIS,085/20/04,GUDANG RASAU 085/20/04,GUDANG RASAU,SEK. KEB. MAT KILAU,,739,732,7,0,UMNO,KHAIRUDDIN BIN MAHMUD,503,PAS,OTHMAN BIN BAKAR,229,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N20,PULAU MANIS,085/20/05,PULAU RUSA 085/20/05,PULAU RUSA,SEK. KEB. PULAU RUSA,,514,502,12,0,UMNO,KHAIRUDDIN BIN MAHMUD,367,PAS,OTHMAN BIN BAKAR,135,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N20,PULAU MANIS,085/20/06,GANCHONG 085/20/06,GANCHONG,SEK. KEB. GANCHONG,,816,802,14,0,UMNO,KHAIRUDDIN BIN MAHMUD,474,PAS,OTHMAN BIN BAKAR,328,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N20,PULAU MANIS,085/20/07,PULAU MANIS 085/20/07,PULAU MANIS,SEK. KEB. PULAU MANIS,,296,295,1,0,UMNO,KHAIRUDDIN BIN MAHMUD,219,PAS,OTHMAN BIN BAKAR,76,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N20,PULAU MANIS,085/20/08,LEPAR 085/20/08,LEPAR,SEK. KEB. LEPAR,,901,878,23,0,UMNO,KHAIRUDDIN BIN MAHMUD,631,PAS,OTHMAN BIN BAKAR,247,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N20,PULAU MANIS,085/20/09,PELAK 085/20/09,PELAK,SEK. KEB. PELAK,,311,307,4,0,UMNO,KHAIRUDDIN BIN MAHMUD,244,PAS,OTHMAN BIN BAKAR,63,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N20,PULAU MANIS,085/20/10,SERI MAKMUR 085/20/10,SERI MAKMUR,SEK. KEB. SERI MAKMUR,,968,946,22,0,UMNO,KHAIRUDDIN BIN MAHMUD,785,PAS,OTHMAN BIN BAKAR,161,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N20,PULAU MANIS,085/20/11,BELIMBING 085/20/11,BELIMBING,SEK. KEB. BELIMBING,,169,167,2,0,UMNO,KHAIRUDDIN BIN MAHMUD,149,PAS,OTHMAN BIN BAKAR,18,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P085,PEKAN,N20,PULAU MANIS,085/20/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,6278,6142,59,77,UMNO,KHAIRUDDIN BIN MAHMUD,4629,PAS,OTHMAN BIN BAKAR,1513,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/01,KAMPUNG LAMIR 085/21/01,KAMPUNG LAMIR,PUSAT PERPINDAHAN BANJIR KAMPUNG LAMIR,,779,764,15,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,492,PAS,ABU KASSIM BIN MANAF,260,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,12,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/02,PERAMU JAYA 085/21/02,PERAMU JAYA,SEK. KEB. PERAMU JAYA,,2784,2762,22,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,1829,PAS,ABU KASSIM BIN MANAF,901,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,32,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/03,SERANDU 085/21/03,SERANDU,SEK. KEB. SERANDU,,974,956,18,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,740,PAS,ABU KASSIM BIN MANAF,212,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,4,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/04,KUALA PAHANG 085/21/04,KUALA PAHANG,SEK. JENIS KEB. (C) YOKE HWA KUALA PAHANG,,1721,1682,39,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,1044,PAS,ABU KASSIM BIN MANAF,626,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,12,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/05,KAMPUNG MARHUM 085/21/05,KAMPUNG MARHUM,SEK. KEB. INDERASHAH BANDAR,,1313,1299,14,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,924,PAS,ABU KASSIM BIN MANAF,360,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,15,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/06,KELAT RENDANG 085/21/06,KELAT RENDANG,SEK. MEN. KEB. PERAMU JAYA,,1720,1706,14,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,984,PAS,ABU KASSIM BIN MANAF,704,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,18,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/07,PAHANG TUA 085/21/07,PAHANG TUA,SEK. KEB. PAHANG TUA,,473,466,7,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,298,PAS,ABU KASSIM BIN MANAF,164,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,4,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/08,KAMPUNG LANGGAR 085/21/08,KAMPUNG LANGGAR,SEK. KEB. LANGGAR,,620,615,5,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,393,PAS,ABU KASSIM BIN MANAF,220,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,2,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/09,PULAU JAWA 085/21/09,PULAU JAWA,SEK. KEB. SRI MAULANA,,997,983,14,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,702,PAS,ABU KASSIM BIN MANAF,278,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,3,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/10,PASIR PANJANG 085/21/10,PASIR PANJANG,SEK. KEB. PASIR PANJANG,,1532,1494,38,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,1099,PAS,ABU KASSIM BIN MANAF,374,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,21,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/11,KETAPANG 085/21/11,KETAPANG,SEK. MEN. AGAMAAL-ATTAS,,2098,2068,27,3,UMNO,SH. MOHMED PUZI BIN SH. ALI,1221,PAS,ABU KASSIM BIN MANAF,827,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,20,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/12,MENGKASAR 085/21/12,MENGKASAR,SEK. MEN. SAINS SULTAN HAJI AHMAD SHAH PEKAN,,1840,1819,21,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,1052,PAS,ABU KASSIM BIN MANAF,745,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,22,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/13,BANDAR PEKAN 085/21/13,BANDAR PEKAN,SEK. KEB. AHMAD,,3056,3027,29,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,1643,PAS,ABU KASSIM BIN MANAF,1342,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,42,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/14,SUNGAI MIANG 085/21/14,SUNGAI MIANG,SEK. KEB. SINAR MUTIARA,,1821,1744,77,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,1564,PAS,ABU KASSIM BIN MANAF,170,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,10,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/15,TANAH PUTIH 085/21/15,TANAH PUTIH,SEK. MEN. KEB. DATO MAHMUD MAT,,822,817,5,0,UMNO,SH. MOHMED PUZI BIN SH. ALI,508,PAS,ABU KASSIM BIN MANAF,306,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,3,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N21,PERAMU JAYA,085/21/16,SHAHBANDAR 085/21/16,SHAHBANDAR,SEK. KEB. PEKAN JAYA,,1140,1135,4,1,UMNO,SH. MOHMED PUZI BIN SH. ALI,660,PAS,ABU KASSIM BIN MANAF,467,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,8,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P085,PEKAN,N21,PERAMU JAYA,085/21/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,955,807,62,86,UMNO,SH. MOHMED PUZI BIN SH. ALI,616,PAS,ABU KASSIM BIN MANAF,186,,,0,BEBAS,SYED MOHAMMAD FAIZ BIN SYED AZEMMANT,5,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/01,SERAMBI 085/22/01,SERAMBI,SEK. KEB. SERAMBI,,389,380,9,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,268,PKR,MOHD JAFRI BIN AB. RASHID,112,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/02,PADANG RUMBIA 085/22/02,PADANG RUMBIA,SEK. KEB. PADANG RUMBIA,,308,298,10,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,166,PKR,MOHD JAFRI BIN AB. RASHID,132,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/03,TEMAI 085/22/03,TEMAI,SEK. KEB. TEMAI,,706,698,8,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,534,PKR,MOHD JAFRI BIN AB. RASHID,164,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/04,ACHEH 085/22/04,ACHEH,SEK. KEB. KAMPUNG ACHEH,,233,230,3,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,114,PKR,MOHD JAFRI BIN AB. RASHID,116,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/05,TANJUNG MEDANG 085/22/05,TANJUNG MEDANG,SEK. KEB. TANJUNG MEDANG,,758,749,9,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,595,PKR,MOHD JAFRI BIN AB. RASHID,154,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/06,PADANG POLO 085/22/06,PADANG POLO,SEK. KEB. SERI TERENTANG,,1297,1278,19,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,797,PKR,MOHD JAFRI BIN AB. RASHID,481,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/07,TANJUNG BATU 085/22/07,TANJUNG BATU,SEK. KEB. TANJUNG BATU,,368,359,9,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,297,PKR,MOHD JAFRI BIN AB. RASHID,62,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/08,LANDAI 085/22/08,LANDAI,SEK. KEB. NENASI,,574,566,8,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,508,PKR,MOHD JAFRI BIN AB. RASHID,58,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/09,BANDAR DUA 085/22/09,BANDAR DUA,SEK. KEB. BANDAR 2 PALOH HINAI,,618,601,17,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,529,PKR,MOHD JAFRI BIN AB. RASHID,72,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/10,RUNCHANG 085/22/10,RUNCHANG,SEK. KEB. RUNCHANG,,842,793,49,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,777,PKR,MOHD JAFRI BIN AB. RASHID,16,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/11,SIMPAI 085/22/11,SIMPAI,DEWAN ORANG RAMAI SIMPAI,,463,440,23,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,422,PKR,MOHD JAFRI BIN AB. RASHID,18,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/12,KOTA PERDANA 085/22/12,KOTA PERDANA,SEK. KEB. KOTA PERDANA,,357,347,10,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,255,PKR,MOHD JAFRI BIN AB. RASHID,92,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/13,NENASI 085/22/13,NENASI,SEK. MEN. KEB. NENASI,,1416,1398,18,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,1126,PKR,MOHD JAFRI BIN AB. RASHID,272,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/14,API LARAT 085/22/14,API LARAT,DEWAN ORANG RAMAI KAMPUNG API LARAT,,303,297,6,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,280,PKR,MOHD JAFRI BIN AB. RASHID,17,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/15,MERCHONG 085/22/15,MERCHONG,SEK. KEB. MERCHONG JAYA,,2197,2109,87,1,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,1781,PKR,MOHD JAFRI BIN AB. RASHID,328,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N22,BEBAR,085/22/16,SAWAH BATU 085/22/16,SAWAH BATU,BALAI RAYA KAMPUNG SAWAH BATU,,312,303,9,0,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,295,PKR,MOHD JAFRI BIN AB. RASHID,8,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P085,PEKAN,N22,BEBAR,085/22/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,177,131,19,27,UMNO,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,102,PKR,MOHD JAFRI BIN AB. RASHID,29,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P085,PEKAN,N23,CHINI,085/23/01,SALONG 085/23/01,SALONG,DEWAN MEMPELAS KAMPUNG BARU PPSK SALONG MUKIM PENYOR 1,,280,273,7,0,UMNO,ABU BAKAR BIN HARUN,201,PKR,SITARUNISAH BINTI AB KADIR,72,,,0,,,0,,,0,,,0,,,0,,,0
